Date;ANC02_CLIMIN_ECOACE;ANC02_CLIMIN_ECODIN;ANC02_CLIMIN_ECOHIS;ANC02_CLIMRCP45_ECOACE;ANC02_CLIMRCP45_ECODIN;ANC02_CLIMRCP45_ECOHIS;ANC02_CLIMRCP85_ECOACE;ANC02_CLIMRCP85_ECODIN;ANC02_CLIMRCP85_ECOHIS;ANC22_CLIMIN_ECOACE;ANC22_CLIMIN_ECODIN;ANC22_CLIMIN_ECOHIS;ANC22_CLIMRCP45_ECOACE;ANC22_CLIMRCP45_ECODIN;ANC22_CLIMRCP45_ECOHIS;ANC22_CLIMRCP85_ECOACE;ANC22_CLIMRCP85_ECODIN;ANC22_CLIMRCP85_ECOHIS;ANCTEND_CLIMIN_ECOACE;ANCTEND_CLIMIN_ECODIN;ANCTEND_CLIMIN_ECOHIS;ANCTEND_CLIMRCP45_ECOACE;ANCTEND_CLIMRCP45_ECODIN;ANCTEND_CLIMRCP45_ECOHIS;ANCTEND_CLIMRCP85_ECOACE;ANCTEND_CLIMRCP85_ECODIN;ANCTEND_CLIMRCP85_ECOHIS
1/5/2031;12.01046702;11.52021312;10.68554673;12.93675578;12.37343272;11.49017259;12.54762919;11.99844222;11.16371885;11.99588647;11.52711461;10.72386559;12.95396557;12.36869082;11.49715214;12.56388249;11.99193609;11.17803118;12.01757389;11.52173714;10.70347675;12.88738279;12.37237354;11.50008163;12.51127646;12.00792186;11.19085133
1/6/2031;12.82631702;12.28531634;11.40948538;14.46276485;13.81238561;12.84125908;14.06433011;13.43301861;12.51286684;12.80614018;12.28828169;11.44628384;14.47688614;13.80221983;12.84451745;14.07761745;13.42096895;12.51896555;12.823619;12.27710872;11.41946738;14.39619249;13.80031643;12.84218475;14.01261321;13.43296894;12.5279139
1/7/2031;12.66442377;12.11016168;11.264042;13.51640065;12.88539409;12.00023043;13.31268437;12.73618362;11.88417324;12.63984604;12.10767036;11.29632538;13.52484211;12.87139632;11.99905636;13.32052808;12.72031346;11.85233242;12.65176986;12.09255822;11.26513229;13.4437404;12.86416895;11.9917794;13.25331802;12.72631016;11.8556942
1/8/2031;12.85744029;12.28602654;11.43702386;13.76088321;13.11141709;12.21858074;13.89953885;13.24271287;12.36569626;12.82779012;12.27875806;11.46562473;13.76441752;13.09237321;12.21289748;13.90261358;13.22136728;12.36711072;12.83443936;12.25847427;11.42911475;13.67595619;13.0793743;12.20020969;13.82648195;13.22190173;12.36527111
1/9/2031;13.12949632;12.54672021;11.67879605;13.33065727;12.70320149;11.83831081;13.32024549;12.66671452;11.82689673;13.09437379;12.53541668;11.70355519;13.32880415;12.67973826;11.82812228;13.31801533;12.64141059;11.84710636;13.09540207;12.50851654;11.6611295;13.23715565;12.66143471;11.81049411;13.23922362;12.63635329;11.84009946
1/10/2031;12.20355483;11.62986186;10.85310982;12.63504408;12.04013304;11.21319427;12.2758086;11.66945498;10.88772806;12.16702491;11.6217325;10.87204184;12.62773043;12.01262439;11.19862025;12.26844607;11.64116669;10.89088441;12.1620407;11.58487566;10.82732096;12.53456745;11.98924617;11.17628755;12.1898373;11.63084012;10.87908097
1/11/2031;12.18159448;11.6596641;10.83284307;13.05000721;12.4485268;11.58568808;13.07834438;12.50344726;11.65772638;12.13920771;11.63881223;10.84705347;13.0378072;12.41564695;11.56650479;13.06587055;12.4685704;11.6211682;12.12926712;11.60436943;10.79805165;12.93675528;12.3868099;11.53909658;12.97730631;12.45265179;11.60421993
1/12/2031;11.36003105;10.82749617;10.10167443;11.821522;11.23415972;10.49262739;11.78601527;11.20135331;10.4818843;11.31557163;10.80476106;10.11050054;11.80511496;11.19939734;10.4705056;11.76946193;11.165117;10.46518621;11.30097212;10.76631515;10.06007289;11.7078306;11.16785224;10.44053668;11.68393943;11.14546112;10.44478592
1/1/2032;11.46778287;10.860012;10.08151026;13.5896098;12.84181747;11.94610097;13.0966394;12.36606438;11.50839787;11.45360556;10.86943009;10.12670002;13.61018586;12.85699691;11.95760312;13.10663923;12.36877139;11.53455661;11.50720201;10.90287968;10.10507381;13.59261616;12.89632716;11.95907769;13.10454802;12.42060769;11.54825434
1/2/2032;12.28846737;11.63594626;10.80301635;12.7116096;12.00012714;11.17127024;12.53102628;11.83951931;11.02165227;12.26757737;11.64063882;10.84639748;12.72515625;12.00891369;11.1770148;12.5347711;11.83659004;11.03270209;12.31886514;11.67063673;10.81786245;12.70271258;12.03992153;11.17309248;12.52659974;11.88030362;11.0403645
1/3/2032;11.77208027;11.1711893;10.35032114;13.25468808;12.54001895;11.65191351;12.59635154;11.92675975;11.08017625;11.74665481;11.17054339;10.3870944;13.2627484;12.54345785;11.65257516;12.59429401;11.91829506;11.087385;11.78990591;11.19375677;10.35462113;13.23288078;12.56968505;11.64278695;12.57984785;11.95637907;11.0895899
1/4/2032;12.57055606;11.98223431;11.05460898;13.5429269;12.87632145;11.90834389;13.16341404;12.53136765;11.58784051;12.53775102;11.97606349;11.08888685;13.54521418;12.87419599;11.90379232;13.15540592;12.5169003;11.63794734;12.57775557;11.99514612;11.04880726;13.50829829;12.89498777;11.888149;13.13397568;12.55083798;11.63467094
1/5/2032;12.58349619;12.03053813;11.06710761;13.43650471;12.80707878;11.81598936;13.02794439;12.42529535;11.4620392;12.54519024;12.01906341;11.09659197;13.43292792;12.79939457;11.80633221;13.01431218;12.40550887;11.46053937;12.57919592;12.03249894;11.05119106;13.38992468;12.81394873;11.78518658;12.98684844;12.43314519;11.45176825
1/6/2032;13.43676028;12.82854157;11.81572633;15.16556431;14.4338104;13.33195918;14.75434537;14.05463529;12.97970074;13.39025261;12.81098221;11.84224842;15.15522861;14.41916489;13.31552876;14.73282967;14.02639968;12.96794321;13.42026652;12.81928093;11.78827405;15.0996756;14.42884747;13.28548914;14.69494543;14.05106391;12.95203902
1/7/2032;13.26319464;12.64218899;11.66147175;14.05895371;13.35686381;12.35888735;13.84805445;13.21221878;12.22293029;13.21177984;12.61851011;11.68293108;14.04375987;13.33799249;12.33872581;13.82228182;13.1804349;12.17398803;13.23543338;12.62215358;11.62447092;13.9858376;13.34081896;12.30522103;13.78031533;13.19756271;12.15338228
1/8/2032;13.46182565;12.82240334;11.8373264;14.32054698;13.59929028;12.58996555;14.46515276;13.74214776;12.722025;13.40431764;12.79280984;11.85444595;14.29941971;13.57472502;12.56446469;14.43249315;13.70366303;12.70815107;13.42212523;12.79110423;11.78969796;14.23375882;13.57124686;12.52446974;14.38188592;13.71502535;12.68066069
1/9/2032;13.74724941;13.0959818;12.0879289;14.1106493;13.40056228;12.40680004;14.09450104;13.38942198;12.39372132;13.68342051;13.06200179;12.10072923;14.08419543;13.37101346;12.37671882;14.05717608;13.34671029;12.37767426;13.69497013;13.05289622;12.02877512;14.01261901;13.36101768;12.33124908;14.00115168;13.35136951;12.34495943
1/10/2032;12.78389878;12.13821017;11.23784956;13.37820587;12.70545806;11.75456834;13.00081689;12.32413136;11.39843064;12.72082717;12.11132286;11.24567704;13.34736401;12.67198846;11.72101438;12.96088216;12.27968321;11.38888515;12.72453057;12.08784175;11.17259893;13.2721566;12.65550445;11.67147417;12.9021877;12.27737271;11.35260664
1/11/2032;12.75356557;12.17049469;11.21063174;13.84748242;13.16544085;12.17150548;13.88225379;13.22689484;12.22505391;12.68470707;12.12794358;11.21399447;13.8111177;13.12652374;12.13285676;13.83518555;13.17484234;12.18146995;12.68271668;12.10912835;11.13618115;13.72734491;13.10374686;12.07633578;13.76658919;13.16649818;12.13740716
1/12/2032;11.88747072;11.29567551;10.44896658;12.47223279;11.81349613;10.95963766;12.42871343;11.78152066;10.92810354;11.8188989;11.2540969;10.44818484;12.4347178;11.77405807;10.92065674;12.3818634;11.73072201;10.8989007;11.81074678;11.22849743;10.37015856;12.35257431;11.74722577;10.86387578;12.31381158;11.71700315;10.85360456
1/1/2033;11.70667868;11.03959363;10.14424786;13.88424522;13.06734086;12.04905074;13.45529308;12.66483845;11.66093692;11.73409972;11.04289427;10.19281224;13.95838179;13.09276055;12.05823937;13.50698624;12.66674652;11.68481367;11.7531554;11.05180449;10.20779609;13.91237003;13.09330311;12.10505358;13.4795597;12.68226088;11.74425126
1/2/2033;12.99522648;12.25222644;11.26119784;13.59972361;12.78171315;11.79728936;13.40084144;12.61616652;11.62199782;13.02083683;12.25133315;11.31091251;13.66758121;12.80209852;11.80217169;13.44739385;12.61342008;11.63647735;13.03465201;12.2543178;11.32117303;13.6153104;12.79581775;11.84170637;13.41268538;12.62187279;11.68921726
1/3/2033;12.02433812;11.36192834;10.42102946;13.55727398;12.76861535;11.76589734;12.88551284;12.15718683;11.17699809;12.04363643;11.35693308;10.46321355;13.62000619;12.78436134;11.76650107;12.92555308;12.15009942;11.18670608;12.04966249;11.35334285;10.46683726;13.56040836;12.77100802;11.79934799;12.88498526;12.15143818;11.23112698
1/4/2033;12.84556099;12.19051241;11.13532016;13.77258626;13.0327947;11.95553333;13.39008563;12.69726436;11.62202532;12.8616217;12.1808071;11.17643903;13.83152393;13.04434509;11.95202668;13.42696881;12.6853987;11.65968862;12.86097959;12.17028194;11.17415666;13.76356716;13.02368061;11.97895546;13.37750203;12.67985366;11.69959844
1/5/2033;12.85976121;12.24093597;11.14869737;13.60158404;12.90629517;11.80928553;13.18049078;12.52710849;11.43656344;12.87146511;12.22701071;11.18606602;13.65513742;12.91333413;11.80179809;13.21225038;12.51109765;11.43833023;12.86393666;12.20993706;11.17779371;13.58076613;12.88596989;11.82204682;13.15645553;12.49886565;11.47126044
1/6/2033;13.73058367;13.0526447;11.90199725;15.51384885;14.69957217;13.46499434;15.09740846;14.33263949;13.09913589;13.73860962;13.03355815;11.93800917;15.56987095;14.70281753;13.45208411;15.12891848;14.30964577;13.09107293;13.72344639;13.00861608;11.92297927;15.47701021;14.66403332;13.46814835;15.05724286;14.28817803;13.12198348
1/7/2033;13.55082557;12.86070526;11.74487049;14.32808636;13.55165166;12.43587877;14.13090851;13.42019176;12.28758741;13.55431991;12.83680767;11.7766991;14.37536318;13.5504479;12.42008343;14.15593836;13.39452012;12.2551528;13.53262649;12.80680238;11.75604205;14.28241522;13.50789964;12.42861195;14.08166775;13.36769318;12.27779937
1/8/2033;13.75253301;13.04321958;11.92045002;14.58580718;13.79100714;12.66067083;14.73065021;13.94808804;12.77891892;13.75176798;13.01429671;11.94905632;14.62937853;13.78550221;12.64067328;14.75209963;13.91704625;12.76896657;13.72289625;12.97799824;11.92214341;14.52738565;13.73523542;12.64294509;14.66718175;13.88207859;12.78601095
1/9/2033;14.04270317;13.31998155;12.17132755;14.59369868;13.79838594;12.6691585;14.58233162;13.80743822;12.64794175;14.03778378;13.28742582;12.19677618;14.63254869;13.7884147;12.64504857;14.59898401;13.77239535;12.63653485;14.00112672;13.24273831;12.16303166;14.52290662;13.73093889;12.64068584;14.50753447;13.73078665;12.64693835
1/10/2033;13.05818921;12.3462609;11.31398591;13.76444288;13.01524047;11.94004357;13.38346971;12.64295023;11.57076808;13.05073909;12.32248572;11.33429457;13.79615839;13.00120867;11.91307189;13.39405596;12.60652107;11.57068503;13.00908322;12.26465411;11.29631816;13.68497461;12.93965348;11.90217715;13.30269383;12.56148735;11.57373732
1/11/2033;13.02521562;12.37659674;11.2853744;14.22312876;13.46340763;12.34252557;14.27493264;13.5454437;12.3888971;13.01245107;12.33679285;11.30186356;14.2520711;13.44526424;12.31133343;14.28241027;13.50269883;12.36107599;12.96507092;12.28437324;11.25897878;14.13075004;13.37546894;12.29444819;14.17853266;13.44819765;12.35869
1/12/2033;12.13302405;11.48160246;10.51234073;12.82646745;12.09721852;11.12747854;12.78940539;12.08270218;11.08910511;12.11722179;11.44313705;10.52426465;12.84835217;12.07694693;11.09571846;12.79194329;12.04066603;11.06840978;12.06664194;11.38623117;10.47873803;12.73212851;12.00778307;11.07454387;12.69212142;11.98567834;11.06036038
1/1/2034;11.83313302;11.05252875;10.14899555;13.9799513;13.03169631;12.02784669;13.56087479;12.65721794;11.64052789;11.86418424;11.06746022;10.16003297;14.06186717;13.08812932;11.98671859;13.60992907;12.67873776;11.61370589;11.90066863;11.1050896;10.21308724;14.05025375;13.11278924;12.08004551;13.61777156;12.71831912;11.71971051
1/2/2034;13.13306697;12.26263384;11.26459268;13.98043863;13.00817844;12.01258114;13.75303448;12.82982501;11.80920653;13.16310236;12.2750771;11.27305584;14.05808108;13.0605164;11.96785579;13.79835058;12.84748621;11.77731269;13.19634958;12.3100403;11.32571053;14.03946297;13.07856569;12.05499756;13.79908743;12.88083901;11.87859992
1/3/2034;12.15206798;11.37034108;10.42420064;13.67630189;12.75220583;11.76678559;13.01405098;12.16683867;11.17732575;12.17580796;11.3780733;10.42856497;13.74763086;12.79920432;11.71899875;13.05249049;12.17944979;11.14304447;12.19994467;11.40430181;10.47158906;13.72186187;12.80982742;11.79777158;13.04596811;12.20431021;11.23266061
1/4/2034;12.9875861;12.20197174;11.14373819;13.92950822;13.04532695;11.98665091;13.55870507;12.73379286;11.65041382;13.00874754;12.20634504;11.14479136;13.99769585;13.08922926;11.9342068;13.59435139;12.74286433;11.62660913;13.02764684;12.22798168;11.18484955;13.96419715;13.0932781;12.00825038;13.58039924;12.76214494;11.71394747
1/5/2034;13.00394843;12.25423791;11.15881963;13.72786958;12.89754416;11.82047809;13.29957456;12.52707592;11.42812025;13.02107228;12.25483721;11.15638178;13.79082196;12.93696433;11.76513219;13.3303997;12.53211002;11.38518147;13.03335198;12.27027966;11.19077801;13.75093328;12.9344909;11.83219812;13.31000423;12.54474431;11.46491489
1/6/2034;13.88547116;13.0697359;11.91376735;15.63088961;14.66289035;13.4489144;15.21794825;14.31540761;13.07372643;13.89956026;13.06642489;11.90756959;15.6977134;14.70316419;13.38180691;15.24851531;14.31669674;13.01601905;13.90588653;13.07653306;11.93844066;15.6445203;14.69304577;13.45139186;15.21761566;14.32394685;13.10066229
1/7/2034;13.70610355;12.8807608;11.75867887;14.47735315;13.5569748;12.4576711;14.29944468;13.44150496;12.29812693;13.71581383;12.8729191;11.74908157;14.53500663;13.59025975;12.39186023;14.32393716;13.43880512;12.23025829;13.71571073;12.8775895;11.7741019;14.47902036;13.57461257;12.45044512;14.2881887;13.43936785;12.3039982
1/8/2034;13.91002409;13.06486451;11.93412733;14.81762437;13.87421789;12.75077915;14.96904745;14.04905125;12.85921226;13.9157191;13.05234686;11.92087103;14.8721736;13.90412578;12.67965873;14.99015575;14.04200332;12.79803682;13.90924525;13.05177929;11.94079142;14.80790742;13.88159129;12.73367192;14.94567523;14.03597143;12.8691151
1/9/2034;14.20251208;13.3395878;12.18401004;14.84195712;13.89549982;12.77366148;14.84229566;13.92950508;12.74911585;14.20431255;13.32391982;12.16688541;14.89194485;13.92111419;12.69844848;14.85873572;13.91832054;12.68626014;14.19114743;13.31635749;12.18154812;14.82056206;13.8919754;12.74649761;14.80782771;13.90595292;12.75084682
1/10/2034;13.19893278;12.36557618;11.31845666;14.05057759;13.15797238;12.08324627;13.6714673;12.81289522;11.71449331;13.19758386;12.35637757;11.29922482;14.09316141;13.17780945;12.00806518;13.68208999;12.7984321;11.66392905;13.17846982;12.33467486;11.30687652;14.01865212;13.14372349;12.04753079;13.62857326;12.78089908;11.71761376
1/11/2034;13.16838348;12.38840718;11.29252276;14.32133609;13.42167865;12.32007044;14.3913043;13.52231658;12.35838297;13.16174937;12.36411323;11.26961245;14.36057998;13.43800914;12.23986843;14.39835053;13.5031161;12.28991728;13.1375359;12.34773667;11.27286859;14.27857495;13.39752888;12.27486624;14.33597295;13.47885032;12.34125465
1/12/2034;12.26195451;11.49146867;10.51555227;13.06838448;12.20437831;11.23966296;13.04014233;12.20923509;11.19528221;12.25184378;11.46757831;10.49063218;13.09987809;12.21519661;11.16281722;13.04226525;12.1879068;11.13022002;12.223484;11.44459956;10.48900665;13.01900362;12.17271765;11.1895223;12.97976165;12.16036971;11.17154849
1/1/2035;12.51976156;11.62227419;10.60040929;14.67834604;13.59576199;12.48644734;14.21679484;13.1987975;12.05203683;12.52493432;11.62033988;10.65769014;14.73530046;13.65185526;12.49120123;14.22964122;13.20762759;12.07098158;12.5931447;11.65253284;10.66528203;14.77294948;13.65892823;12.53376807;14.28788924;13.23147997;12.12980882
1/2/2035;13.89420019;12.892113;11.76511348;15.04742995;13.90929352;12.77118331;14.77507394;13.70559181;12.52901987;13.89508084;12.88543303;11.82454854;15.10115298;13.96234738;12.77208614;14.78364921;13.71029363;12.54430761;13.96408021;12.91496597;11.82733064;15.1334932;13.96378632;12.81028698;14.83768735;13.72903411;12.59994045
1/3/2035;12.85601159;11.95230951;10.88689815;14.44863886;13.38508597;12.29281409;13.76694843;12.79858906;11.6772865;12.85236952;11.94192499;10.93808776;14.49496835;13.43126745;12.28917565;13.76989654;12.79831276;11.68735209;12.91002006;11.96361354;10.93544821;14.51870239;13.42589106;12.31965258;13.813291;12.80937111;11.73328914
1/4/2035;13.74518506;12.82757681;11.64314083;14.80462023;13.76894808;12.59688811;14.43670471;13.47421036;12.24884349;13.736645;12.81217384;11.6939001;14.84709688;13.81180281;12.58898858;14.43487279;13.46932285;12.25514542;13.79175831;12.82930965;11.68557966;14.86455321;13.79990278;12.6145004;14.47358688;13.47464841;12.29755586
1/5/2035;13.76433546;12.88412024;11.66042293;14.60727135;13.63442932;12.44174959;14.15866698;13.26162379;12.01726268;13.75127516;12.86449941;11.70739252;14.64453838;13.67253056;12.4299996;14.15235845;13.25259222;12.01892998;13.80009835;12.87571478;11.6936848;14.65532615;13.65476022;12.44972152;14.18405431;13.2519858;12.0552008
1/6/2035;14.69858987;13.74494362;12.45030014;16.44403059;15.3241155;13.98979733;16.01520452;14.97872424;13.58761117;14.67996625;13.71960445;12.49646849;16.48050112;15.36183272;13.97194349;16.0027204;14.96349838;13.58177228;14.72549341;13.72546955;12.47623186;16.48496247;15.33472977;13.98759932;16.03104996;14.95577852;13.61638233
1/7/2035;14.51667404;13.55458108;12.29524515;15.36039223;14.28940853;13.0700187;15.20002382;14.18932975;12.89500006;14.49369665;13.5250497;12.33699477;15.38972977;14.32019069;13.04926999;15.18347235;14.1705527;12.88671445;14.53225712;13.52517661;12.31160291;15.38721594;14.288742;13.05812114;15.20368949;14.1570927;12.91389367
1/8/2035;14.73984419;13.75707067;12.48456301;15.80477147;14.7044558;13.44764472;15.97387617;14.90942784;13.55199928;14.71195149;13.7223412;12.52309854;15.8299228;14.73145963;13.42209282;15.95138523;14.88495963;13.53863048;14.74451382;13.71687211;12.49174648;15.81999711;14.69230963;13.42508056;15.96521838;14.86394143;13.56089469
1/9/2035;15.04986555;14.04452684;12.74585591;15.76596554;14.66578317;13.41535785;15.77908421;14.72667215;13.38621317;15.0169042;14.00573513;12.78130875;15.78598246;14.68800603;13.38556408;15.75194973;14.69793759;13.37011937;15.04320162;13.9928467;12.74323822;15.7685802;14.64202;13.38217729;15.75833117;14.67042464;13.38592443
1/10/2035;13.97587879;13.0210751;11.83072892;14.94030161;13.90510123;12.70156838;14.5472001;13.57155802;12.32115414;13.94171255;12.98722855;11.8600048;14.95436252;13.92161424;12.66920401;14.51751533;13.54073492;12.31040822;13.9586438;12.96287719;11.81837752;14.93039187;13.87108938;12.6596618;14.51624555;13.50877334;12.31890033
1/11/2035;13.94675142;13.03528603;11.80671207;15.15691058;14.1134548;12.89223059;15.24699296;14.24467939;12.92855038;13.90725193;12.98924395;11.83198915;15.16639206;14.12575207;12.85532702;15.21112598;14.2078665;12.9053386;13.91794211;12.96625671;11.78526471;15.13463743;14.06755667;12.83932175;15.20237965;14.16738245;12.90793749
1/12/2035;12.98302941;12.09104055;10.9914204;13.87787122;12.87698775;11.80191955;13.86434732;12.90715726;11.75365543;12.94221107;12.04642261;11.01107639;13.88197777;12.88395683;11.76426101;13.82721367;12.86958647;11.72917064;12.94498062;12.01659747;10.96219276;13.84550719;12.82401117;11.7433357;13.81192712;12.82609212;11.72530524
1/1/2036;12.93650208;11.86620037;10.83487962;15.05234908;13.77486681;12.65495817;14.63091407;13.42153761;12.26376422;12.92512163;11.91448954;10.84040456;15.08354643;13.89439457;12.61762315;14.63196816;13.49578678;12.24585701;12.99060445;11.90809467;10.87279031;15.12555946;13.85504149;12.68901122;14.69272241;13.47438021;12.32245789
1/2/2036;13.85941909;12.70412892;11.60910205;15.14069066;13.82631284;12.68352988;14.96053759;13.70828834;12.54285855;13.84307119;12.75177925;11.61108102;15.16756654;13.94212713;12.64233592;14.9570156;13.77984218;12.52027652;13.90462293;12.7372842;11.63875703;15.20229544;13.89573372;12.70752189;15.01134754;13.75083487;12.59207289
1/3/2036;13.27621141;12.19125003;11.12146167;14.96422688;13.69560608;12.57946299;14.39250946;13.21675863;12.07029321;13.2561528;12.23278435;11.11957007;14.98525635;13.80522661;12.53393237;14.38376142;13.28082883;12.04366195;13.30734012;12.2118811;11.13960875;15.01031444;13.75081236;12.5907329;14.42718014;13.24476376;12.10531224
1/4/2036;14.19867971;13.08425284;11.8978108;15.38667262;14.13416256;12.93611413;15.14653252;13.96026832;12.70648224;14.17248961;13.12455215;11.89177921;15.40320614;14.24258102;12.88510016;15.13225237;14.0232359;12.67428711;14.2192204;13.09464363;11.90654271;15.42048406;14.1786372;12.93648963;15.16947935;13.97736008;12.73207135
1/5/2036;14.21986668;13.14249363;11.91687141;15.19384397;14.00984994;12.79198061;14.85734476;13.74425384;12.4691612;14.18903136;13.17881055;11.90694378;15.20552301;14.11300128;12.7376331;14.83878896;13.80201947;12.43383699;14.2280567;13.14149435;11.91523376;15.21476278;14.04242586;12.78186217;14.86763681;13.74978765;12.4840946
1/6/2036;15.18461585;14.02334528;12.72362824;16.88502671;15.54383001;14.19298532;16.58105936;15.31445087;13.90701916;15.14690477;14.05764719;12.70902293;16.89237351;15.65305973;14.12798564;16.55476498;15.37362956;13.86272149;15.18058543;14.01049897;12.71116812;16.89335822;15.56623557;14.16926543;16.57774454;15.30695554;13.91103085
1/7/2036;15.00520553;13.83808752;12.57229234;15.96162097;14.66934206;13.41993258;15.92713648;14.68427351;13.35782318;14.96330136;13.86751145;12.55399994;15.96371025;14.76794729;13.35434774;15.8970401;14.73653915;13.3113615;14.98892939;13.81410574;12.54970107;15.95665068;14.67870246;13.38655316;15.91111894;14.66528766;13.35104822
1/8/2036;15.2408737;14.05181018;12.77006789;16.47227131;15.14251571;13.84788027;16.78795437;15.47863373;14.08032532;15.19366944;14.07712459;12.74760334;16.46917264;15.23945167;13.77587998;16.75089342;15.52879705;14.02725;15.21204343;14.01615303;12.7368178;16.45327562;15.13944949;13.80199836;16.75699714;15.44568412;14.06174501
1/9/2036;15.56163834;14.34562542;13.03723795;16.2109466;14.90097344;13.6266975;16.35585733;15.08075116;13.71825108;15.50875072;14.36810256;13.01037323;16.20276924;14.99163047;13.55155468;16.31468988;15.12497054;13.6627724;15.51974859;14.29769022;12.99251381;16.17881192;14.88562137;13.57027389;16.3124377;15.03648481;13.68949323
1/10/2036;14.45032471;13.30971919;12.10013242;15.45986058;14.22065344;12.98294395;15.17153769;13.99906518;12.71857289;14.39721376;13.32894375;12.07147141;15.44715806;14.30264052;12.90725343;15.12866103;14.03573132;12.66345875;14.39962733;13.25439325;12.04851995;15.41635694;14.19418636;12.91842644;15.1188944;13.94654943;12.6817892
1/11/2036;14.42228243;13.31379473;12.07765281;15.56804121;14.32362017;13.0831501;15.78279113;14.56575759;13.23063939;14.36394616;13.32466142;12.04501657;15.55002939;14.40136085;13.00251347;15.7329472;14.59906243;13.168992;14.35966192;13.24740949;12.01654862;15.5110584;14.28481673;13.00707531;15.71478328;14.49890791;13.18133663
1/12/2036;13.42356445;12.34956559;11.24180138;14.39023725;13.19242881;12.09092734;14.48799564;13.32334118;12.14329718;13.36511195;12.35715416;11.20731801;14.36877372;13.25958248;12.01238134;14.43743297;13.34935333;12.08260726;13.35385167;12.27752008;11.17574791;14.32533824;13.14545742;12.01037208;14.41333376;13.25093074;12.08770193
1/1/2037;13.01967269;11.88807602;10.78991883;15.15762678;13.80482575;12.59655503;14.78848128;13.50289207;12.2602547;13.01019835;11.89306907;10.81339295;15.18373689;13.87799588;12.59969189;14.79861665;13.5364088;12.28556391;13.08777818;11.91365001;10.83090529;15.24877771;13.86948135;12.65331429;14.87960289;13.5445191;12.3347249
1/2/2037;14.44052868;13.17415306;11.96881667;15.85656569;14.41455871;13.12427573;15.80540744;14.4144953;13.10619686;14.42619562;13.17581556;11.99076701;15.87905223;14.48653833;13.12353492;15.81134127;14.44575354;13.12867118;14.50328362;13.19086554;12.00310374;15.93990728;14.47111471;13.17340218;15.89041152;14.44759644;13.17501893
1/3/2037;13.34808579;12.19753682;11.06435987;15.10566018;13.76110196;12.54994397;14.66940759;13.40591117;12.16694902;13.33068264;12.19469397;11.08080391;15.12133743;13.8245644;12.54442392;14.66925325;13.42983954;12.18280457;13.39429794;12.20224508;11.08608718;15.17056949;13.80191249;12.58479529;14.73420323;13.42388896;12.21883663
1/4/2037;14.28125881;13.09418314;11.84183705;15.5903607;14.25401262;12.95498881;15.48758212;14.20465122;12.8502018;14.25763196;13.0869324;11.85531323;15.60126622;14.31490171;12.94497951;15.48211175;14.22512327;12.86261461;14.31836093;13.08794925;11.85493692;15.64413453;14.28419885;12.98017497;15.54268027;14.21151395;12.89403536
1/5/2037;14.30519113;13.15252121;11.86323013;15.31503586;14.05403265;12.74450676;15.11404845;13.91220625;12.54609277;14.27692516;13.14072007;11.87273645;15.32095731;14.1096541;12.7306701;15.1039753;13.92789275;12.55450099;14.3303484;13.13525027;11.86644656;15.35577272;14.07271735;12.75922672;15.15586277;13.90795991;12.57919068
1/6/2037;15.27184289;14.03501497;12.66289297;16.88723089;15.47352701;14.0298111;16.71629398;15.36468161;13.86686399;15.23647191;14.01823057;12.66906175;16.88802846;15.52949792;14.00983478;16.69942228;15.37672791;13.87145812;15.28626764;14.00520479;12.65598272;16.91768952;15.48087203;14.03403802;16.74806788;15.34673182;13.89150241
1/7/2037;15.0981962;13.85664377;12.51819437;16.1723614;14.79487115;13.43895955;16.25705161;14.91694223;13.48507204;15.05858126;13.8357984;12.52039638;16.16815479;14.84383598;13.41563655;16.23565087;14.92405294;13.48555343;15.10046048;13.81625926;12.50141036;16.1889174;14.79040169;13.43236803;16.27524918;14.88792032;13.49865797
1/8/2037;15.34058479;14.07681761;12.71942392;16.70414478;15.28527798;13.87960605;17.15003071;15.73932614;14.22751192;15.29569757;14.05136712;12.71777275;16.69443076;15.33094657;13.8511344;17.12198573;15.7418162;14.2236202;15.33080403;14.02477003;12.69234173;16.70743778;15.26807056;13.86153454;17.15516607;15.69586908;14.23032574
1/9/2037;15.66240286;14.37087021;12.98432277;16.32890593;14.94292747;13.5631458;16.59153187;15.22842436;13.76338848;15.61178724;14.34139915;12.97871962;16.31434043;14.98293034;13.53111264;16.55931486;15.22620339;13.75550384;15.63996768;14.30624581;12.94595057;16.31889424;14.91404841;13.53450948;16.58326784;15.17433636;13.75523999
1/10/2037;14.5493051;13.34499456;12.05522627;15.54335367;14.23516384;12.89721204;15.36972334;14.11921737;12.74604188;14.49806619;13.31203693;12.04633986;15.52466276;14.26884842;12.86275191;15.33524673;14.11284434;12.73481735;14.51659093;13.27415278;12.00989046;15.52092171;14.19587974;12.85931099;15.34958277;14.05759989;12.72807287
1/11/2037;14.52111635;13.3416483;12.03304189;15.59646475;14.2878286;12.95410017;15.94180514;14.64767889;13.21871319;14.46505794;13.30505608;12.02025682;15.57254597;14.31688354;12.91520983;15.90080812;14.63627051;13.20269648;14.47628354;13.2597361;11.97792873;15.56056754;14.23613581;12.9049105;15.90731262;14.57131191;13.18877025
